2355  1493718290000524  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.4717,30,0 - 100) (15.4717,-30,0 - 100) 
2356  1493718290000624  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.4717,30,0 - 100) (15.4717,-30,0 - 100) 
2357  1493718290000725  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.4717,30,0 - 100) (15.4717,-30,0 - 100) 
2358  1493718290000824  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.4717,30,0 - 100) (15.4717,-30,0 - 100) 
2359  1493718290000924  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.4717,30,0 - 100) (15.4717,-30,0 - 100) 
2360  1493718291000025  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.4717,30,0 - 100) (15.4717,-30,0 - 100) 
2361  1493718291000124  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.4717,30,0 - 100) (15.4717,-30,0 - 100) 
2362  1493718291000224  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.4717,30,0 - 100) (15.4717,-30,0 - 100) 
2363  1493718291000325  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (13.6395,30,0 - 100) (13.6395,-30,0 - 100) 
2364  1493718291000424  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.6268,30,0 - 100) (15.6268,-30,0 - 100) 
2365  1493718291000524  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.6268,30,0 - 100) (15.6268,-30,0 - 100) 
2366  1493718291000625  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.6268,30,0 - 100) (15.6268,-30,0 - 100) 
2367  1493718291000724  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.6617,30,0 - 100) (15.6617,-30,0 - 100) 
2368  1493718291000824  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.6617,30,0 - 100) (15.6617,-30,0 - 100) 
2369  1493718291000924  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.6617,30,0 - 100) (15.6617,-30,0 - 100) 
2370  1493718292000024  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.6617,30,0 - 100) (15.6617,-30,0 - 100) 
2371  1493718292000123  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.6617,30,0 - 100) (15.6617,-30,0 - 100) 
2372  1493718292000224  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.6617,30,0 - 100) (15.6617,-30,0 - 100) 
2373  1493718292000324  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.6617,30,0 - 100) (15.6617,-30,0 - 100) 
2374  1493718292000424  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.6617,30,0 - 100) (15.6617,-30,0 - 100) 
2375  1493718292000523  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.6617,30,0 - 100) (15.6617,-30,0 - 100) 
2376  1493718292000624  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (14.5538,30,0 - 100) (14.5538,-30,0 - 100) 
2377  1493718292000723  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (14.5538,30,0 - 100) (14.5538,-30,0 - 100) 
2378  1493718292000823  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (14.5538,30,0 - 100) (14.5538,-30,0 - 100) 
2379  1493718292000924  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (14.5538,30,0 - 100) (14.5538,-30,0 - 100) 
2380  1493718293000023  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (14.5538,30,0 - 100) (14.5538,-30,0 - 100) 
2381  1493718293000123  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (14.5538,30,0 - 100) (14.5538,-30,0 - 100) 
2382  1493718293000222  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (14.5153,30,0 - 100) (14.5153,-30,0 - 100) 
2383  1493718293000323  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (14.5703,30,0 - 100) (14.5703,-30,0 - 100) 
2384  1493718293000423  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (14.5703,30,0 - 100) (14.5703,-30,0 - 100) 
2385  1493718293000522  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (14.5703,30,0 - 100) (14.5703,-30,0 - 100) 
2386  1493718293000623  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (14.5703,30,0 - 100) (14.5703,-30,0 - 100) 
2387  1493718293000723  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4213,30,0 - 100) (16.4213,-30,0 - 100) 
2388  1493718293000822  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4213,30,0 - 100) (16.4213,-30,0 - 100) 
2389  1493718293000923  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4213,30,0 - 100) (16.4213,-30,0 - 100) 
2390  1493718294000023  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4213,30,0 - 100) (16.4213,-30,0 - 100) 
2391  1493718294000123  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4213,30,0 - 100) (16.4213,-30,0 - 100) 
2392  1493718294000223  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4213,30,0 - 100) (16.4213,-30,0 - 100) 
2393  1493718294000324  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4213,30,0 - 100) (16.4213,-30,0 - 100) 
2394  1493718294000423  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4213,30,0 - 100) (16.4213,-30,0 - 100) 
2395  1493718294000524  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4213,30,0 - 100) (16.4213,-30,0 - 100) 
2396  1493718294000624  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (13.724,30,0 - 100) (13.724,-30,0 - 100) 
2397  1493718294000723  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (13.724,30,0 - 100) (13.724,-30,0 - 100) 
2398  1493718294000824  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (13.724,30,0 - 100) (13.724,-30,0 - 100) 
2399  1493718294000924  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (13.724,30,0 - 100) (13.724,-30,0 - 100) 
2400  1493718295000025  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (13.7314,30,0 - 100) (13.7314,-30,0 - 100) 
2401  1493718295000124  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4571,30,0 - 100) (16.4571,-30,0 - 100) 
2402  1493718295000224  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4571,30,0 - 100) (16.4571,-30,0 - 100) 
2403  1493718295000325  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4571,30,0 - 100) (16.4571,-30,0 - 100) 
2404  1493718295000424  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4571,30,0 - 100) (16.4571,-30,0 - 100) 
2405  1493718295000524  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4571,30,0 - 100) (16.4571,-30,0 - 100) 
2406  1493718295000625  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4571,30,0 - 100) (16.4571,-30,0 - 100) 
2407  1493718295000724  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4571,30,0 - 100) (16.4571,-30,0 - 100) 
2408  1493718295000824  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4571,30,0 - 100) (16.4571,-30,0 - 100) 
2409  1493718295000924  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4571,30,0 - 100) (16.4571,-30,0 - 100) 
2410  1493718296000024  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.3676,30,0 - 100) (16.3676,-30,0 - 100) 
2411  1493718296000123  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.3676,30,0 - 100) (16.3676,-30,0 - 100) 
2412  1493718296000224  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.3676,30,0 - 100) (16.3676,-30,0 - 100) 
2413  1493718296000324  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.3676,30,0 - 100) (16.3676,-30,0 - 100) 
2414  1493718296000423  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.3676,30,0 - 100) (16.3676,-30,0 - 100) 
2415  1493718296000524  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.3676,30,0 - 100) (16.3676,-30,0 - 100) 
2416  1493718296000624  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.3676,30,0 - 100) (16.3676,-30,0 - 100) 
2417  1493718296000725  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.6786,30,0 - 100) (15.6786,-30,0 - 100) 
2418  1493718296000824  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.6786,30,0 - 100) (15.6786,-30,0 - 100) 
2419  1493718296000924  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.6786,30,0 - 100) (15.6786,-30,0 - 100) 
2420  1493718297000024  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.6786,30,0 - 100) (15.6786,-30,0 - 100) 
2421  1493718297000124  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.5558,30,0 - 100) (15.5558,-30,0 - 100) 
2422  1493718297000224  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4405,30,0 - 100) (16.4405,-30,0 - 100) 
2423  1493718297000323  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4405,30,0 - 100) (16.4405,-30,0 - 100) 
2424  1493718297000424  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4405,30,0 - 100) (16.4405,-30,0 - 100) 
2425  1493718297000523  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4405,30,0 - 100) (16.4405,-30,0 - 100) 
2426  1493718297000623  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4405,30,0 - 100) (16.4405,-30,0 - 100) 
2427  1493718297000724  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4405,30,0 - 100) (16.4405,-30,0 - 100) 
2428  1493718297000823  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4405,30,0 - 100) (16.4405,-30,0 - 100) 
2429  1493718297000923  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4947,30,0 - 100) (16.4947,-30,0 - 100) 
2430  1493718298000023  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4947,30,0 - 100) (16.4947,-30,0 - 100) 
2431  1493718298000123  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4947,30,0 - 100) (16.4947,-30,0 - 100) 
2432  1493718298000223  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4947,30,0 - 100) (16.4947,-30,0 - 100) 
2433  1493718298000322  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4947,30,0 - 100) (16.4947,-30,0 - 100) 
2434  1493718298000423  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4947,30,0 - 100) (16.4947,-30,0 - 100) 
2435  1493718298000523  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4947,30,0 - 100) (16.4947,-30,0 - 100) 
2436  1493718298000622  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4947,30,0 - 100) (16.4947,-30,0 - 100) 
2437  1493718298000723  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.4947,30,0 - 100) (16.4947,-30,0 - 100) 
2438  1493718298000823  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (14.573,30,0 - 100) (14.573,-30,0 - 100) 
2439  1493718298000924  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (14.573,30,0 - 100) (14.573,-30,0 - 100) 
2440  1493718299000023  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.5685,30,0 - 100) (15.5685,-30,0 - 100) 
2441  1493718299000123  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.5685,30,0 - 100) (15.5685,-30,0 - 100) 
2442  1493718299000224  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.5685,30,0 - 100) (15.5685,-30,0 - 100) 
2443  1493718299000323  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.5685,30,0 - 100) (15.5685,-30,0 - 100) 
2444  1493718299000424  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (15.5685,30,0 - 100) (15.5685,-30,0 - 100) 
2445  1493718299000523  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.5124,30,0 - 100) (16.5124,-30,0 - 100) 
2446  1493718299000623  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.5124,30,0 - 100) (16.5124,-30,0 - 100) 
2447  1493718299000724  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.5124,30,0 - 100) (16.5124,-30,0 - 100) 
2448  1493718299000823  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.5124,30,0 - 100) (16.5124,-30,0 - 100) 
2449  1493718299000924  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.5124,30,0 - 100) (16.5124,-30,0 - 100) 
2450  1493718300000024  (-2.15864,-30,0 - 100)  (-2.15864,30,0 - 100)   (16.5124,30,0 - 100) (16.5124,-30,0 - 100) 
2451  1493718300000123  (-2.14863,-30,0 - 100)  (-2.14863,30,0 - 100)   (16.5124,30,0 - 100) (16.5124,-30,0 - 100) 
2452  1493718300000224  (-2.14863,-30,0 - 100)  (-2.14863,30,0 - 100)   (16.5124,30,0 - 100) (16.5124,-30,0 - 100) 
2453  1493718300000324  (-2.14863,-30,0 - 100)  (-2.14863,30,0 - 100)   (16.5124,30,0 - 100) (16.5124,-30,0 - 100) 
2454  1493718300000423  (-2.14863,-30,0 - 100)  (-2.14863,30,0 - 100)   (16.4604,30,0 - 100) (16.4604,-30,0 - 100) 
2455  1493718300000524  (-2.14863,-30,0 - 100)  (-2.14863,30,0 - 100)   (16.4676,30,0 - 100) (16.4676,-30,0 - 100) 
2456  1493718300000624  (-2.14863,-30,0 - 100)  (-2.14863,30,0 - 100)   (16.4676,30,0 - 100) (16.4676,-30,0 - 100) 
2457  1493718300000723  (-2.14863,-30,0 - 100)  (-2.14863,30,0 - 100)   (16.4676,30,0 - 100) (16.4676,-30,0 - 100) 
2458  1493718300000824  (-2.14863,-30,0 - 100)  (-2.14863,30,0 - 100)   (16.4676,30,0 - 100) (16.4676,-30,0 - 100) 
2459  1493718300000924  (-2.14863,-30,0 - 100)  (-2.14863,30,0 - 100)   (16.4676,30,0 - 100) (16.4676,-30,0 - 100) 
2460  1493718301000023  (-2.14863,-30,0 - 100)  (-2.14863,30,0 - 100)   (16.4676,30,0 - 100) (16.4676,-30,0 - 100) 
2461  1493718301000124  (-2.14863,-30,0 - 100)  (-2.14863,30,0 - 100)   (16.4676,30,0 - 100) (16.4676,-30,0 - 100) 
2462  1493718301000224  (-2.14863,-30,0 - 100)  (-2.14863,30,0 - 100)   (16.4676,30,0 - 100) (16.4676,-30,0 - 100) 
2463  1493718301000323  (-2.14863,-30,0 - 100)  (-2.14863,30,0 - 100)   (16.4676,30,0 - 100) (16.4676,-30,0 - 100) 
2464  1493718301000424  (-2.14863,-30,0 - 100)  (-2.14863,30,0 - 100)   (16.3824,30,0 - 100) (16.3824,-30,0 - 100) 
2465  1493718301000523  (-2.14567,-30,0 - 100)  (-2.14567,30,0 - 100)   (16.3824,30,0 - 100) (16.3824,-30,0 - 100) 
2466  1493718301000623  (-2.14567,-30,0 - 100)  (-2.14567,30,0 - 100)   (15.7153,30,0 - 100) (15.7153,-30,0 - 100) 
2467  1493718301000724  (-2.14567,-30,0 - 100)  (-2.14567,30,0 - 100)   (15.7153,30,0 - 100) (15.7153,-30,0 - 100) 
2468  1493718301000823  (-2.14478,-30,0 - 100)  (-2.14478,30,0 - 100)   (15.7153,30,0 - 100) (15.7153,-30,0 - 100) 
2469  1493718301000923  (-2.14858,-30,0 - 100)  (-2.14858,30,0 - 100)   (15.7153,30,0 - 100) (15.7153,-30,0 - 100) 
2470  1493718302000024  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (15.6157,30,0 - 100) (15.6157,-30,0 - 100) 
2471  1493718302000123  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (15.6157,30,0 - 100) (15.6157,-30,0 - 100) 
2472  1493718302000223  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (15.6157,30,0 - 100) (15.6157,-30,0 - 100) 
2473  1493718302000322  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (15.6157,30,0 - 100) (15.6157,-30,0 - 100) 
2474  1493718302000423  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (15.6113,30,0 - 100) (15.6113,-30,0 - 100) 
2475  1493718302000523  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (15.6113,30,0 - 100) (15.6113,-30,0 - 100) 
2476  1493718302000622  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (14.6058,30,0 - 100) (14.6058,-30,0 - 100) 
2477  1493718302000723  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (16.4499,30,0 - 100) (16.4499,-30,0 - 100) 
2478  1493718302000823  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (16.4499,30,0 - 100) (16.4499,-30,0 - 100) 
2479  1493718302000922  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (16.4499,30,0 - 100) (16.4499,-30,0 - 100) 
2480  1493718303000023  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (16.4499,30,0 - 100) (16.4499,-30,0 - 100) 
2481  1493718303000123  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (16.4499,30,0 - 100) (16.4499,-30,0 - 100) 
2482  1493718303000224  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (16.4499,30,0 - 100) (16.4499,-30,0 - 100) 
2483  1493718303000323  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (16.4499,30,0 - 100) (16.4499,-30,0 - 100) 
2484  1493718303000423  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (16.4499,30,0 - 100) (16.4499,-30,0 - 100) 
2485  1493718303000523  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (16.4499,30,0 - 100) (16.4499,-30,0 - 100) 
2486  1493718303000623  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (15.6424,30,0 - 100) (15.6424,-30,0 - 100) 
2487  1493718303000724  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (15.6424,30,0 - 100) (15.6424,-30,0 - 100) 
2488  1493718303000823  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (15.6424,30,0 - 100) (15.6424,-30,0 - 100) 
2489  1493718303000924  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (15.6424,30,0 - 100) (15.6424,-30,0 - 100) 
2490  1493718304000024  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (15.6424,30,0 - 100) (15.6424,-30,0 - 100) 
2491  1493718304000123  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (15.6424,30,0 - 100) (15.6424,-30,0 - 100) 
2492  1493718304000224  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (15.6424,30,0 - 100) (15.6424,-30,0 - 100) 
2493  1493718304000324  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (16.1473,30,0 - 100) (16.1473,-30,0 - 100) 
2494  1493718304000423  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (16.1473,30,0 - 100) (16.1473,-30,0 - 100) 
2495  1493718304000524  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (16.1473,30,0 - 100) (16.1473,-30,0 - 100) 
2496  1493718304000624  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (16.1473,30,0 - 100) (16.1473,-30,0 - 100) 
2497  1493718304000723  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (16.1473,30,0 - 100) (16.1473,-30,0 - 100) 
2498  1493718304000824  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (16.1473,30,0 - 100) (16.1473,-30,0 - 100) 
2499  1493718304000923  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (16.1473,30,0 - 100) (16.1473,-30,0 - 100) 
2500  1493718305000023  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (16.1473,30,0 - 100) (16.1473,-30,0 - 100) 
2501  1493718305000124  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (16.1473,30,0 - 100) (16.1473,-30,0 - 100) 
2502  1493718305000224  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (13.6978,30,0 - 100) (13.6978,-30,0 - 100) 
2503  1493718305000323  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (13.6978,30,0 - 100) (13.6978,-30,0 - 100) 
2504  1493718305000423  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (14.0777,30,0 - 100) (14.0777,-30,0 - 100) 
2505  1493718305000523  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (14.0777,30,0 - 100) (14.0777,-30,0 - 100) 
2506  1493718305000623  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (14.0777,30,0 - 100) (14.0777,-30,0 - 100) 
2507  1493718305000724  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (14.0777,30,0 - 100) (14.0777,-30,0 - 100) 
2508  1493718305000823  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (14.0777,30,0 - 100) (14.0777,-30,0 - 100) 
2509  1493718305000923  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (14.0777,30,0 - 100) (14.0777,-30,0 - 100) 
2510  1493718306000024  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (14.1169,30,0 - 100) (14.1169,-30,0 - 100) 
2511  1493718306000123  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (14.1169,30,0 - 100) (14.1169,-30,0 - 100) 
2512  1493718306000224  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (15.5615,30,0 - 100) (15.5615,-30,0 - 100) 
2513  1493718306000324  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (15.5615,30,0 - 100) (15.5615,-30,0 - 100) 
2514  1493718306000423  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (15.5615,30,0 - 100) (15.5615,-30,0 - 100) 
2515  1493718306000524  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (15.5615,30,0 - 100) (15.5615,-30,0 - 100) 
2516  1493718306000624  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (15.5615,30,0 - 100) (15.5615,-30,0 - 100) 
2517  1493718306000724  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (15.5615,30,0 - 100) (15.5615,-30,0 - 100) 
2518  1493718306000824  (-2.15355,-30,0 - 100)  (-2.15355,30,0 - 100)   (15.5615,30,0 - 100) (15.5615,-30,0 - 100) 
2519  1493718306000923  (-2.15407,-30,0 - 100)  (-2.15407,30,0 - 100)   (15.5615,30,0 - 100) (15.5615,-30,0 - 100) 
2520  1493718307000024  (-2.15407,-30,0 - 100)  (-2.15407,30,0 - 100)   (15.5615,30,0 - 100) (15.5615,-30,0 - 100) 
2521  1493718307000124  (-2.15407,-30,0 - 100)  (-2.15407,30,0 - 100)   (15.3777,30,0 - 100) (15.3777,-30,0 - 100) 
2522  1493718307000224  (-2.15407,-30,0 - 100)  (-2.15407,30,0 - 100)   (15.3777,30,0 - 100) (15.3777,-30,0 - 100) 
2523  1493718307000324  (-2.15407,-30,0 - 100)  (-2.15407,30,0 - 100)   (15.3777,30,0 - 100) (15.3777,-30,0 - 100) 
2524  1493718307000424  (-2.14552,-30,0 - 100)  (-2.14552,30,0 - 100)   (15.3777,30,0 - 100) (15.3777,-30,0 - 100) 
2525  1493718307000525  (-2.14552,-30,0 - 100)  (-2.14552,30,0 - 100)   (15.3777,30,0 - 100) (15.3777,-30,0 - 100) 
2526  1493718307000624  (-2.14552,-30,0 - 100)  (-2.14552,30,0 - 100)   (13.6611,30,0 - 100) (13.6611,-30,0 - 100) 
2527  1493718307000724  (-2.14552,-30,0 - 100)  (-2.14552,30,0 - 100)   (15.6824,30,0 - 100) (15.6824,-30,0 - 100) 
2528  1493718307000825  (-2.14552,-30,0 - 100)  (-2.14552,30,0 - 100)   (15.6824,30,0 - 100) (15.6824,-30,0 - 100) 
2529  1493718307000924  (-2.14552,-30,0 - 100)  (-2.14552,30,0 - 100)   (15.6824,30,0 - 100) (15.6824,-30,0 - 100) 
2530  1493718308000025  (-2.14552,-30,0 - 100)  (-2.14552,30,0 - 100)   (15.6824,30,0 - 100) (15.6824,-30,0 - 100) 
2531  1493718308000125  (-2.14552,-30,0 - 100)  (-2.14552,30,0 - 100)   (15.6824,30,0 - 100) (15.6824,-30,0 - 100) 
2532  1493718308000224  (-2.14552,-30,0 - 100)  (-2.14552,30,0 - 100)   (15.6824,30,0 - 100) (15.6824,-30,0 - 100) 
2533  1493718308000325  (-2.14552,-30,0 - 100)  (-2.14552,30,0 - 100)   (15.6824,30,0 - 100) (15.6824,-30,0 - 100) 
2534  1493718308000424  (-2.14552,-30,0 - 100)  (-2.14552,30,0 - 100)   (16.5851,30,0 - 100) (16.5851,-30,0 - 100) 
2535  1493718308000525  (-2.14552,-30,0 - 100)  (-2.14552,30,0 - 100)   (16.5851,30,0 - 100) (16.5851,-30,0 - 100) 
2536  1493718308000625  (-2.14552,-30,0 - 100)  (-2.14552,30,0 - 100)   (16.5851,30,0 - 100) (16.5851,-30,0 - 100) 
2537  1493718308000726  (-2.14552,-30,0 - 100)  (-2.14552,30,0 - 100)   (16.5851,30,0 - 100) (16.5851,-30,0 - 100) 
2538  1493718308000825  (-2.14552,-30,0 - 100)  (-2.14552,30,0 - 100)   (16.5851,30,0 - 100) (16.5851,-30,0 - 100) 
2539  1493718308000925  (-2.14552,-30,0 - 100)  (-2.14552,30,0 - 100)   (16.5851,30,0 - 100) (16.5851,-30,0 - 100) 
2540  1493718309000026  (-2.14552,-30,0 - 100)  (-2.14552,30,0 - 100)   (16.5851,30,0 - 100) (16.5851,-30,0 - 100) 
2541  1493718309000125  (-2.14552,-30,0 - 100)  (-2.14552,30,0 - 100)   (16.5851,30,0 - 100) (16.5851,-30,0 - 100) 
2542  1493718309000225  (-2.14552,-30,0 - 100)  (-2.14552,30,0 - 100)   (16.5851,30,0 - 100) (16.5851,-30,0 - 100) 
2543  1493718309000326  (-2.14552,-30,0 - 100)  (-2.14552,30,0 - 100)   (16.5725,30,0 - 100) (16.5725,-30,0 - 100) 
